MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.Camera 5.Transparency,UAV.On-board analysis system 5.Analysis time,UAV.On-board analysis system 5.Image recognition algorithm accuracy,UAV.On-board navigation system 5.Navigation algorithm accuracy
25.0000,0.0212,0.0142,0.0006,0.0009,11.7652,2.7689,0.2079,11.5891,8.0640,0.0200,0.0980,0.0322,0.0980,29.1875,-1.1932,81.4330,0.2483,0.0013,0.2207,81.4343,0.5060,100.0000,100.0000,0.0278,0.0106,0.1823,1.0000,0.4037,0.9808,0.9884
25.0000,0.0319,0.0132,0.0007,0.0006,8.9209,2.0895,0.3336,4.0274,9.6890,0.0213,0.0743,0.0326,0.0743,45.5017,15.9586,62.6720,0.2026,0.0010,0.1712,62.6730,0.4202,100.0000,100.0000,0.0210,0.0126,0.1376,1.0000,0.4427,0.9884,0.9952
25.0000,0.0280,0.0117,0.0006,0.0007,15.6950,2.0572,0.1853,4.5530,9.9499,0.0325,0.1308,0.0174,0.1308,4.7691,-31.6024,109.5137,0.3116,0.0019,0.3055,109.5156,0.6580,100.0000,100.0000,0.0207,0.0081,0.2767,1.0000,0.4692,0.9815,0.9866
25.0000,0.0180,0.0109,0.0006,0.0010,12.5318,2.0606,0.9655,14.9424,9.5716,0.0284,0.1272,0.0247,0.1272,7.8378,-18.1429,105.9850,0.3073,0.0015,0.2528,105.9865,0.5907,96.5504,96.5504,0.0214,0.0141,0.2173,0.9500,0.2738,0.9845,0.9995
25.0000,0.0277,0.0096,0.0009,0.0006,8.5325,0.8791,0.8565,15.6056,9.3753,0.0232,0.0984,0.0214,0.0984,28.5476,2.9178,82.1690,0.2413,0.0012,0.2053,82.1702,0.4854,84.3944,84.3944,0.0105,0.0097,0.1850,0.9700,0.4006,0.9904,0.9813
25.0000,0.0244,0.0086,0.0008,0.0011,14.1605,1.8765,0.7251,11.1911,8.3096,0.0177,0.1627,0.0209,0.1627,-15.5206,-35.5790,132.8470,0.3641,0.0017,0.2789,132.8487,0.6779,100.0000,100.0000,0.0189,0.0122,0.2477,0.9700,0.4520,0.9998,0.9927
25.0000,0.0257,0.0095,0.0010,0.0008,16.0072,1.7597,0.3557,15.1067,9.6567,0.0172,0.1571,0.0329,0.1571,-11.5583,-55.6859,128.2897,0.3644,0.0023,0.3771,128.2920,0.7784,84.8933,84.8933,0.0208,0.0154,0.3409,1.0000,0.3075,0.9930,0.9853
25.0000,0.0181,0.0107,0.0011,0.0011,13.6115,1.8061,0.9849,12.1719,8.7281,0.0173,0.1152,0.0209,0.1152,17.6186,-15.4528,94.7370,0.2686,0.0017,0.2778,94.7386,0.5773,98.4874,98.4874,0.0184,0.0148,0.2445,0.9500,0.3615,0.9844,0.9812
25.0000,0.0215,0.0156,0.0007,0.0008,13.3443,5.5901,0.0648,15.8533,9.2824,0.0214,0.1322,0.0175,0.1322,5.2686,-21.5313,108.9396,0.3032,0.0015,0.2658,108.9411,0.6077,84.1467,84.1467,0.0665,0.0121,0.1872,1.0000,0.2589,0.9967,0.9860
25.0000,0.0262,0.0152,0.0006,0.0010,8.7182,3.5163,0.5622,3.6953,9.0525,0.0181,0.0727,0.0208,0.0727,47.1008,24.3172,60.8333,0.1842,0.0008,0.1511,60.8341,0.3784,100.0000,100.0000,0.0353,0.0097,0.1062,1.0000,0.3787,0.9944,0.9821
25.0000,0.0201,0.0103,0.0006,0.0008,11.1633,3.4342,0.6844,10.7196,8.8635,0.0172,0.0930,0.0247,0.0930,33.0358,7.4937,77.0077,0.2280,0.0012,0.2028,77.0088,0.4625,100.0000,100.0000,0.0345,0.0111,0.1572,1.0000,0.4939,0.9843,0.9846
25.0000,0.0261,0.0102,0.0010,0.0008,12.9759,0.6377,0.5085,17.0342,9.1634,0.0248,0.1303,0.0297,0.1303,6.0954,-35.0838,107.9883,0.3152,0.0020,0.3221,107.9903,0.6754,82.9658,82.9658,0.0078,0.0107,0.3036,1.0000,0.4467,0.9918,0.9803
25.0000,0.0310,0.0146,0.0009,0.0010,9.9130,1.1549,0.0844,14.3609,9.5546,0.0307,0.0965,0.0275,0.0965,28.8867,0.1884,81.7791,0.2511,0.0012,0.2004,81.7803,0.4991,100.0000,100.0000,0.0117,0.0121,0.1767,1.0000,0.3639,0.9995,0.9931
25.0000,0.0188,0.0164,0.0010,0.0009,13.4294,3.4472,0.4555,10.3025,8.8068,0.0264,0.1119,0.0183,0.1119,18.7004,-10.9913,93.4930,0.2685,0.0014,0.2493,93.4945,0.5550,100.0000,100.0000,0.0346,0.0132,0.2015,1.0000,0.4134,0.9811,0.9919
25.0000,0.0210,0.0157,0.0006,0.0009,15.4420,3.4935,0.8593,12.2672,8.4638,0.0319,0.1498,0.0184,0.1498,-8.3400,-35.1527,124.5892,0.3499,0.0017,0.2878,124.5910,0.6758,100.0000,100.0000,0.0351,0.0090,0.2438,0.9700,0.3994,0.9870,0.9812
25.0000,0.0268,0.0160,0.0010,0.0007,9.0277,1.1294,0.9170,3.9459,9.2398,0.0277,0.0820,0.0241,0.0820,39.3108,7.5574,69.7914,0.2159,0.0012,0.2018,69.7926,0.4622,91.6986,91.6986,0.0124,0.0158,0.1736,0.9500,0.2656,0.9900,0.9939
25.0000,0.0184,0.0104,0.0009,0.0008,15.2808,4.9671,0.9551,15.9428,9.0515,0.0217,0.1586,0.0316,0.1586,-13.1708,-47.0051,130.1445,0.3706,0.0019,0.3339,130.1464,0.7350,80.2843,80.2843,0.0620,0.0124,0.2595,0.9500,0.3853,0.9898,0.9909
25.0000,0.0171,0.0166,0.0006,0.0006,10.2958,1.5374,0.0441,0.2632,8.5331,0.0220,0.0858,0.0192,0.0858,37.4408,8.5235,71.9418,0.2128,0.0012,0.2096,71.9430,0.4574,100.0000,100.0000,0.0155,0.0158,0.1782,1.0000,0.4595,0.9850,0.9841
25.0000,0.0315,0.0135,0.0009,0.0006,16.9789,3.2419,0.7142,5.9888,8.1561,0.0309,0.1981,0.0176,0.1981,-41.8545,-62.3291,163.1308,0.4448,0.0019,0.3203,163.1327,0.8116,100.0000,100.0000,0.0325,0.0082,0.2796,0.9700,0.3988,0.9886,0.9833
25.0000,0.0241,0.0162,0.0006,0.0007,9.0038,0.2583,0.5902,11.3598,9.0871,0.0200,0.0750,0.0283,0.0750,45.1953,14.5299,63.0242,0.1984,0.0012,0.1874,63.0254,0.4274,100.0000,100.0000,0.0027,0.0082,0.1765,1.0000,0.3500,0.9958,0.9925
25.0000,0.0276,0.0157,0.0008,0.0008,8.9137,3.6385,0.0351,5.8534,8.0780,0.0299,0.0743,0.0300,0.0743,44.4278,18.7356,63.9072,0.2085,0.0008,0.1530,63.9080,0.4063,100.0000,100.0000,0.0365,0.0107,0.1058,1.0000,0.4101,0.9972,0.9998
25.0000,0.0267,0.0096,0.0009,0.0010,9.4053,4.5233,0.1585,5.6467,8.4175,0.0298,0.0784,0.0315,0.0784,41.5833,17.5885,67.1784,0.2181,0.0008,0.1558,67.1792,0.4121,100.0000,100.0000,0.0454,0.0121,0.0983,1.0000,0.4174,0.9884,0.9957
25.0000,0.0293,0.0170,0.0008,0.0007,12.1577,4.2039,0.5980,14.4194,9.3603,0.0271,0.1184,0.0199,0.1184,14.1164,-10.0381,98.7650,0.2837,0.0012,0.2187,98.7662,0.5502,100.0000,100.0000,0.0422,0.0143,0.1623,1.0000,0.3929,0.9806,0.9818
25.0000,0.0283,0.0124,0.0006,0.0009,16.2960,3.1729,0.4402,4.0681,9.9674,0.0189,0.1358,0.0308,0.1358,3.0584,-35.4464,111.4810,0.3214,0.0019,0.3136,111.4828,0.6772,100.0000,100.0000,0.0318,0.0142,0.2676,1.0000,0.3364,0.9897,0.9816
25.0000,0.0319,0.0143,0.0009,0.0006,14.4792,3.8266,0.8014,4.3336,8.4625,0.0313,0.1506,0.0317,0.1506,-8.8141,-35.5118,125.1346,0.3641,0.0015,0.2658,125.1362,0.6776,100.0000,100.0000,0.0384,0.0135,0.2139,0.9700,0.3029,0.9907,0.9973
25.0000,0.0184,0.0142,0.0009,0.0011,13.4506,0.7387,0.9726,17.4820,9.5968,0.0185,0.1397,0.0200,0.1397,0.4230,-38.1559,114.5115,0.3178,0.0021,0.3384,114.5136,0.6908,80.2535,80.2535,0.0093,0.0089,0.3202,0.9500,0.2758,0.9858,0.9901
25.0000,0.0234,0.0110,0.0006,0.0009,14.3744,2.5383,0.9644,8.9298,9.6183,0.0241,0.1242,0.0175,0.1242,10.4455,-23.0847,102.9859,0.2900,0.0017,0.2893,102.9877,0.6154,96.4427,96.4427,0.0264,0.0140,0.2489,0.9500,0.3861,0.9917,0.9870
25.0000,0.0190,0.0139,0.0006,0.0009,13.1198,1.6211,0.6810,12.0920,8.9695,0.0330,0.1093,0.0233,0.1093,19.6437,-13.6703,92.4082,0.2749,0.0016,0.2591,92.4098,0.5684,100.0000,100.0000,0.0163,0.0104,0.2325,1.0000,0.4620,0.9964,0.9904
25.0000,0.0275,0.0161,0.0006,0.0009,14.1273,5.2471,0.7076,11.0893,9.6863,0.0273,0.1664,0.0312,0.1664,-19.3041,-35.4961,137.1984,0.3913,0.0014,0.2411,137.1997,0.6775,100.0000,100.0000,0.0526,0.0091,0.1795,0.9700,0.2964,0.9992,0.9908
25.0000,0.0203,0.0129,0.0006,0.0007,10.0280,3.3917,0.9539,7.2909,8.7315,0.0280,0.0876,0.0206,0.0876,35.3980,10.5609,74.2912,0.2238,0.0010,0.1889,74.2923,0.4472,95.3860,95.3860,0.0356,0.0134,0.1399,0.9500,0.2629,0.9826,0.9969
25.0000,0.0212,0.0151,0.0010,0.0008,9.4968,1.3569,0.2377,9.7481,9.8540,0.0312,0.0791,0.0316,0.0791,40.8788,9.9781,67.9883,0.2211,0.0011,0.1909,67.9894,0.4501,100.0000,100.0000,0.0137,0.0122,0.1650,1.0000,0.3034,0.9884,0.9879
25.0000,0.0223,0.0109,0.0008,0.0007,8.3545,4.1270,0.4292,3.7297,8.0704,0.0258,0.0696,0.0301,0.0696,48.2007,25.9821,59.5685,0.1952,0.0007,0.1403,59.5692,0.3701,100.0000,100.0000,0.0414,0.0137,0.0851,1.0000,0.4602,1.0000,0.9964
25.0000,0.0221,0.0151,0.0011,0.0011,8.4052,4.1579,0.4795,11.7730,9.4773,0.0266,0.0700,0.0310,0.0700,47.8031,24.8880,60.0257,0.1977,0.0007,0.1386,60.0264,0.3756,100.0000,100.0000,0.0417,0.0104,0.0865,1.0000,0.3021,0.9883,0.9853
25.0000,0.0315,0.0120,0.0006,0.0008,16.2976,2.2657,0.8598,6.5545,9.8317,0.0199,0.1580,0.0249,0.1580,-12.4839,-45.8593,129.3545,0.3607,0.0020,0.3236,129.3565,0.7293,100.0000,100.0000,0.0228,0.0144,0.2863,0.9700,0.4383,0.9857,0.9807
25.0000,0.0278,0.0084,0.0009,0.0008,12.3897,3.5271,0.8411,9.3428,8.1725,0.0187,0.1228,0.0318,0.1228,12.1616,-11.5591,101.0129,0.2960,0.0013,0.2239,101.0142,0.5578,100.0000,100.0000,0.0353,0.0098,0.1787,0.9700,0.2532,0.9896,0.9932
25.0000,0.0194,0.0104,0.0008,0.0006,11.1355,2.2787,0.0207,11.5027,8.1961,0.0295,0.0928,0.0175,0.0928,31.5930,4.3595,78.6668,0.2326,0.0012,0.2143,78.6680,0.4782,100.0000,100.0000,0.0229,0.0135,0.1780,1.0000,0.3836,0.9806,0.9969
25.0000,0.0279,0.0135,0.0008,0.0008,15.9712,5.7608,0.5433,10.0121,8.2926,0.0250,0.1331,0.0207,0.1331,4.1573,-26.3789,110.2175,0.3118,0.0016,0.2771,110.2191,0.6319,100.0000,100.0000,0.0577,0.0138,0.2056,1.0000,0.2974,0.9896,0.9947
25.0000,0.0247,0.0096,0.0007,0.0006,15.9524,3.1467,0.4195,4.5429,9.3058,0.0246,0.1329,0.0300,0.1329,4.3166,-31.7832,110.0341,0.3205,0.0018,0.3028,110.0359,0.6589,100.0000,100.0000,0.0316,0.0104,0.2609,1.0000,0.4085,0.9941,0.9824
25.0000,0.0239,0.0098,0.0006,0.0007,16.1446,3.6025,0.3207,12.4829,8.1088,0.0269,0.1345,0.0235,0.1345,2.8998,-31.2107,111.6635,0.3195,0.0018,0.3015,111.6653,0.6561,100.0000,100.0000,0.0362,0.0110,0.2544,1.0000,0.4563,0.9874,0.9871
25.0000,0.0299,0.0158,0.0007,0.0011,11.0074,4.5737,0.6871,6.8574,8.9464,0.0175,0.0917,0.0314,0.0917,33.9105,6.5409,76.0018,0.2323,0.0010,0.1875,76.0029,0.4673,100.0000,100.0000,0.0459,0.0115,0.1302,1.0000,0.4902,0.9990,0.9905
25.0000,0.0244,0.0139,0.0006,0.0011,8.0231,3.4450,0.3138,10.4328,9.0753,0.0248,0.0669,0.0196,0.0669,50.2564,29.1486,57.2044,0.1781,0.0007,0.1362,57.2051,0.3543,100.0000,100.0000,0.0346,0.0096,0.0920,1.0000,0.3726,0.9973,0.9981
25.0000,0.0249,0.0110,0.0010,0.0009,12.7829,4.5190,0.7147,3.7705,9.2019,0.0269,0.1490,0.0235,0.1490,-7.1830,-22.9772,123.2592,0.3484,0.0013,0.2287,123.2604,0.6149,100.0000,100.0000,0.0453,0.0154,0.1680,0.9700,0.3357,0.9926,0.9852
25.0000,0.0284,0.0146,0.0006,0.0010,14.1350,3.9099,0.7646,9.1679,9.4147,0.0207,0.1541,0.0282,0.1541,-9.8653,-32.3060,126.3436,0.3569,0.0015,0.2600,126.3451,0.6615,100.0000,100.0000,0.0392,0.0152,0.2056,0.9700,0.3170,0.9967,0.9960
25.0000,0.0244,0.0110,0.0007,0.0009,11.1419,0.1643,0.4626,16.5232,9.1211,0.0328,0.1112,0.0227,0.1112,18.3460,-19.7930,93.9004,0.2779,0.0018,0.2841,93.9021,0.5990,83.4768,83.4768,0.0020,0.0136,0.2684,1.0000,0.2514,0.9988,0.9805
25.0000,0.0254,0.0109,0.0009,0.0006,8.8248,1.5795,0.8188,10.4769,8.5592,0.0271,0.0898,0.0211,0.0898,33.9827,12.7491,75.9189,0.2279,0.0010,0.1706,75.9199,0.4363,100.0000,100.0000,0.0159,0.0091,0.1456,0.9700,0.3667,0.9948,0.9973
25.0000,0.0227,0.0127,0.0009,0.0009,10.4281,4.1255,0.6067,12.1065,8.0534,0.0305,0.0869,0.0253,0.0869,35.5636,10.2308,74.1008,0.2297,0.0010,0.1819,74.1018,0.4488,100.0000,100.0000,0.0413,0.0130,0.1276,1.0000,0.3220,0.9928,0.9898
25.0000,0.0277,0.0139,0.0007,0.0009,10.7250,0.5113,0.2028,10.9387,9.5807,0.0217,0.0894,0.0201,0.0894,34.9889,1.9714,74.7614,0.2206,0.0014,0.2264,74.7627,0.4901,100.0000,100.0000,0.0052,0.0153,0.2058,1.0000,0.3605,0.9944,0.9938
25.0000,0.0228,0.0163,0.0009,0.0008,16.2917,3.5545,0.8884,12.4188,8.0909,0.0305,0.1528,0.0317,0.1528,-10.2823,-43.1798,126.8228,0.3678,0.0018,0.3073,126.8246,0.7159,100.0000,100.0000,0.0356,0.0154,0.2563,0.9700,0.2599,0.9902,0.9951
25.0000,0.0182,0.0097,0.0009,0.0007,10.9063,2.6657,0.6085,1.5913,8.2273,0.0198,0.0909,0.0245,0.0909,34.1885,7.8754,75.6820,0.2261,0.0012,0.2050,75.6832,0.4606,100.0000,100.0000,0.0268,0.0111,0.1671,1.0000,0.4845,0.9827,0.9876
25.0000,0.0240,0.0131,0.0007,0.0007,8.1789,1.8539,0.8628,13.2740,8.6163,0.0249,0.0911,0.0180,0.0911,33.3949,16.0498,76.5950,0.2250,0.0009,0.1563,76.5959,0.4198,100.0000,100.0000,0.0186,0.0086,0.1291,0.9700,0.3468,0.9998,0.9821
25.0000,0.0206,0.0146,0.0010,0.0009,9.3819,1.7675,0.3772,0.8264,8.3413,0.0233,0.0782,0.0239,0.0782,42.5747,15.6987,66.0380,0.2035,0.0011,0.1809,66.0391,0.4215,100.0000,100.0000,0.0177,0.0098,0.1534,1.0000,0.2523,0.9836,0.9947
25.0000,0.0173,0.0095,0.0010,0.0007,8.7832,1.8214,0.2481,3.9178,9.4032,0.0290,0.0732,0.0311,0.0732,45.2987,19.5564,62.9055,0.2065,0.0010,0.1672,62.9065,0.4022,100.0000,100.0000,0.0183,0.0087,0.1403,1.0000,0.3456,0.9855,0.9946
25.0000,0.0293,0.0133,0.0010,0.0011,12.4162,1.0680,0.0859,3.5899,9.7978,0.0303,0.1035,0.0296,0.1035,24.0618,-13.0503,87.3274,0.2669,0.0015,0.2536,87.3289,0.5653,100.0000,100.0000,0.0108,0.0124,0.2304,1.0000,0.3691,0.9939,0.9861
25.0000,0.0254,0.0100,0.0007,0.0006,15.9419,4.0859,0.9126,17.1151,9.0992,0.0312,0.1756,0.0256,0.1756,-26.2437,-64.4902,145.1780,0.4081,0.0023,0.3775,145.1802,0.8225,75.6421,75.6421,0.0542,0.0083,0.3151,0.9500,0.4579,0.9801,0.9958
25.0000,0.0195,0.0121,0.0007,0.0006,8.0817,5.5478,0.1936,14.3905,9.3956,0.0221,0.0787,0.0254,0.0787,42.3951,29.0191,66.2450,0.2048,0.0006,0.1172,66.2456,0.3549,100.0000,100.0000,0.0556,0.0104,0.0513,1.0000,0.3463,0.9878,0.9938
25.0000,0.0198,0.0150,0.0007,0.0009,11.9549,4.2679,0.6988,6.1506,9.7972,0.0183,0.0996,0.0183,0.0996,28.3146,2.8403,82.4370,0.2358,0.0012,0.2135,82.4382,0.4858,100.0000,100.0000,0.0428,0.0150,0.1558,1.0000,0.2872,0.9857,0.9886
25.0000,0.0268,0.0099,0.0008,0.0007,8.7350,4.2721,0.3006,7.6463,9.8142,0.0227,0.0728,0.0323,0.0728,46.3961,23.1698,61.6437,0.2006,0.0008,0.1454,61.6445,0.3842,100.0000,100.0000,0.0428,0.0126,0.0900,1.0000,0.2986,0.9814,0.9948
25.0000,0.0209,0.0105,0.0008,0.0008,15.6851,4.1385,0.4022,3.5796,9.2417,0.0238,0.1307,0.0264,0.1307,5.9669,-27.2354,108.1363,0.3116,0.0017,0.2916,108.1380,0.6362,100.0000,100.0000,0.0415,0.0147,0.2355,1.0000,0.3699,0.9804,0.9816
25.0000,0.0279,0.0106,0.0006,0.0010,14.2612,4.7600,0.3105,17.9236,9.5021,0.0312,0.1448,0.0235,0.1448,-4.7941,-37.4893,120.5115,0.3443,0.0017,0.3031,120.5132,0.6874,82.0764,82.0764,0.0581,0.0123,0.2327,1.0000,0.4348,0.9851,0.9963
25.0000,0.0191,0.0092,0.0006,0.0009,8.0174,4.5615,0.7681,12.8144,9.0207,0.0312,0.0870,0.0243,0.0870,35.4171,22.7192,74.2697,0.2295,0.0006,0.1270,74.2703,0.3864,100.0000,100.0000,0.0457,0.0113,0.0700,0.9700,0.3987,0.9853,0.9918
25.0000,0.0176,0.0111,0.0006,0.0007,14.7982,4.6498,0.8752,13.4717,8.5613,0.0316,0.1628,0.0292,0.1628,-17.3930,-36.7599,135.0004,0.3864,0.0015,0.2673,135.0019,0.6838,100.0000,100.0000,0.0466,0.0153,0.2053,0.9700,0.4925,0.9868,0.9899
25.0000,0.0325,0.0103,0.0007,0.0007,10.8678,5.7306,0.9325,1.9101,8.7823,0.0222,0.0971,0.0320,0.0971,29.5388,4.1956,81.0294,0.2484,0.0010,0.1864,81.0303,0.4790,93.2493,93.2493,0.0615,0.0123,0.1126,0.9500,0.2588,0.9854,0.9807
25.0000,0.0205,0.0118,0.0008,0.0011,15.1475,4.8199,0.6771,11.9613,8.9639,0.0190,0.1262,0.0238,0.1262,9.7049,-19.8418,103.8378,0.2953,0.0016,0.2698,103.8394,0.5992,100.0000,100.0000,0.0483,0.0112,0.2102,1.0000,0.3402,0.9855,0.9835
25.0000,0.0230,0.0146,0.0008,0.0007,15.3556,1.3700,0.2559,2.7020,8.5014,0.0203,0.1280,0.0193,0.1280,8.3388,-28.4591,105.4084,0.2955,0.0019,0.3076,105.4103,0.6423,100.0000,100.0000,0.0138,0.0098,0.2840,1.0000,0.4552,0.9898,0.9855
25.0000,0.0222,0.0087,0.0009,0.0010,15.6471,4.0653,0.0792,16.7656,8.1073,0.0198,0.1567,0.0300,0.1567,-11.5693,-47.0433,128.3027,0.3632,0.0020,0.3393,128.3047,0.7352,83.2344,83.2344,0.0490,0.0111,0.2793,1.0000,0.4466,0.9841,0.9973
25.0000,0.0229,0.0119,0.0007,0.0009,8.5027,5.5184,0.5439,14.9552,9.4892,0.0267,0.0833,0.0282,0.0833,38.5633,23.2107,70.6516,0.2215,0.0006,0.1261,70.6522,0.3839,100.0000,100.0000,0.0553,0.0108,0.0600,1.0000,0.3499,0.9911,0.9991
25.0000,0.0188,0.0119,0.0010,0.0010,10.0916,2.9347,0.4160,1.7428,9.3237,0.0247,0.0841,0.0218,0.0841,38.2790,12.8012,70.9781,0.2147,0.0011,0.1886,70.9792,0.4360,100.0000,100.0000,0.0295,0.0137,0.1454,1.0000,0.4454,0.9937,0.9862
25.0000,0.0183,0.0129,0.0010,0.0011,13.7955,1.2787,0.6213,3.8337,8.0217,0.0264,0.1150,0.0184,0.1150,16.5845,-17.2658,95.9261,0.2747,0.0017,0.2784,95.9278,0.5863,100.0000,100.0000,0.0129,0.0120,0.2535,1.0000,0.4251,0.9856,0.9885
25.0000,0.0174,0.0103,0.0009,0.0009,13.5019,2.3165,0.1264,3.9962,8.7913,0.0311,0.1125,0.0245,0.1125,17.6726,-13.8074,94.6750,0.2806,0.0016,0.2590,94.6766,0.5690,100.0000,100.0000,0.0232,0.0094,0.2264,1.0000,0.2588,0.9879,0.9892
25.0000,0.0306,0.0158,0.0008,0.0008,14.6226,2.6772,0.6614,5.9318,8.9850,0.0188,0.1219,0.0232,0.1219,12.7732,-21.7858,100.3091,0.2857,0.0017,0.2752,100.3108,0.6089,100.0000,100.0000,0.0269,0.0083,0.2401,1.0000,0.3938,0.9903,0.9964
25.0000,0.0250,0.0121,0.0009,0.0007,8.5540,5.6425,0.2400,3.2038,9.8216,0.0204,0.0713,0.0197,0.0713,47.7455,29.7771,60.0920,0.1827,0.0006,0.1297,60.0926,0.3511,100.0000,100.0000,0.0566,0.0135,0.0596,1.0000,0.4654,0.9985,0.9808
25.0000,0.0280,0.0160,0.0010,0.0006,11.3433,5.3581,0.4444,3.6856,9.0757,0.0273,0.0945,0.0283,0.0945,30.6825,4.7623,79.7141,0.2446,0.0010,0.1859,79.7151,0.4762,100.0000,100.0000,0.0537,0.0108,0.1215,1.0000,0.2726,0.9893,0.9873
25.0000,0.0290,0.0115,0.0007,0.0010,16.1561,0.3797,0.5567,4.9786,8.9273,0.0199,0.1346,0.0240,0.1346,3.7462,-37.9275,110.6898,0.3131,0.0021,0.3343,110.6919,0.6896,100.0000,100.0000,0.0039,0.0091,0.3212,1.0000,0.3323,0.9879,0.9829
25.0000,0.0217,0.0119,0.0008,0.0010,11.0057,0.2423,0.3311,1.2883,9.1055,0.0236,0.0917,0.0314,0.0917,33.1245,-1.7761,76.9053,0.2384,0.0014,0.2351,76.9068,0.5089,100.0000,100.0000,0.0025,0.0139,0.2186,1.0000,0.2941,0.9944,0.9856
25.0000,0.0235,0.0114,0.0008,0.0010,13.6204,3.9314,0.6113,5.4598,9.8423,0.0284,0.1135,0.0193,0.1135,17.3338,-11.6297,95.0647,0.2747,0.0014,0.2468,95.0661,0.5581,100.0000,100.0000,0.0394,0.0103,0.1971,1.0000,0.4523,0.9984,0.9844
25.0000,0.0295,0.0101,0.0006,0.0009,14.3442,4.1450,0.5275,0.5599,9.5628,0.0315,0.1195,0.0205,0.1195,12.7299,-19.1355,100.3591,0.2911,0.0015,0.2634,100.3606,0.5957,100.0000,100.0000,0.0416,0.0139,0.2079,1.0000,0.4522,0.9870,0.9821
25.0000,0.0196,0.0110,0.0007,0.0006,9.7105,0.7153,0.0615,3.5611,8.8932,0.0273,0.0809,0.0256,0.0809,40.1479,11.1430,68.8287,0.2147,0.0012,0.1978,68.8299,0.4443,100.0000,100.0000,0.0073,0.0099,0.1806,1.0000,0.3688,0.9959,0.9975
25.0000,0.0192,0.0107,0.0007,0.0007,13.0709,0.4768,0.6675,14.5905,9.4671,0.0241,0.1275,0.0235,0.1275,8.1425,-20.4175,105.6345,0.3027,0.0017,0.2682,105.6361,0.6021,100.0000,100.0000,0.0048,0.0088,0.2546,1.0000,0.2527,0.9914,0.9902
25.0000,0.0298,0.0100,0.0006,0.0007,14.3839,2.4559,0.0862,12.5561,8.1921,0.0217,0.1199,0.0176,0.1199,13.7787,-19.3365,99.1529,0.2791,0.0017,0.2765,99.1545,0.5967,100.0000,100.0000,0.0247,0.0103,0.2415,1.0000,0.4640,0.9817,0.9887
25.0000,0.0284,0.0141,0.0010,0.0006,10.9273,5.0115,0.6500,11.6273,8.8762,0.0266,0.0911,0.0304,0.0911,33.1835,7.2083,76.8380,0.2391,0.0010,0.1807,76.8390,0.4640,100.0000,100.0000,0.0502,0.0117,0.1188,1.0000,0.3757,0.9812,0.9983
25.0000,0.0258,0.0167,0.0006,0.0007,12.6017,3.4894,0.3345,3.0149,8.0993,0.0282,0.1050,0.0278,0.1050,23.2703,-8.4995,88.2378,0.2660,0.0013,0.2328,88.2391,0.5425,100.0000,100.0000,0.0350,0.0132,0.1845,1.0000,0.4691,0.9930,0.9892
25.0000,0.0191,0.0112,0.0006,0.0011,10.8803,0.8994,0.4843,6.5528,8.2959,0.0323,0.0907,0.0267,0.0907,32.7159,1.9098,77.3753,0.2403,0.0013,0.2181,77.3767,0.4905,100.0000,100.0000,0.0091,0.0081,0.2009,1.0000,0.3306,0.9906,0.9949
25.0000,0.0312,0.0138,0.0007,0.0010,9.2006,2.8724,0.7432,2.5080,9.5917,0.0191,0.1032,0.0196,0.1032,25.7390,7.4107,85.3992,0.2451,0.0009,0.1712,85.4001,0.4629,100.0000,100.0000,0.0288,0.0146,0.1278,0.9700,0.2532,0.9947,0.9928
25.0000,0.0286,0.0105,0.0009,0.0007,8.9856,0.9160,0.9043,7.5935,9.2924,0.0259,0.0828,0.0314,0.0828,39.0154,6.5797,70.1311,0.2229,0.0012,0.2035,70.1323,0.4671,90.4325,90.4325,0.0102,0.0126,0.1807,0.9500,0.3495,0.9828,0.9889
25.0000,0.0311,0.0158,0.0010,0.0008,10.5402,3.4789,0.4653,3.4449,9.6006,0.0191,0.0878,0.0223,0.0878,36.4093,9.6696,73.1282,0.2171,0.0011,0.1859,73.1293,0.4517,100.0000,100.0000,0.0349,0.0091,0.1419,1.0000,0.4265,0.9972,0.9973
25.0000,0.0269,0.0149,0.0007,0.0006,10.1773,4.7821,0.1081,7.4837,9.3869,0.0277,0.0848,0.0260,0.0848,37.3854,12.3694,72.0059,0.2233,0.0009,0.1716,72.0068,0.4382,100.0000,100.0000,0.0479,0.0139,0.1099,1.0000,0.2839,0.9955,0.9843
25.0000,0.0259,0.0138,0.0010,0.0006,12.7178,3.1360,0.2626,4.3486,8.2599,0.0216,0.1060,0.0257,0.1060,23.4518,-7.2685,88.0291,0.2593,0.0014,0.2357,88.0305,0.5363,100.0000,100.0000,0.0314,0.0118,0.1924,1.0000,0.2559,0.9911,0.9973
