MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,laptop.Recognition software 3.Analysis time,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.Camera 3.Transmission delay,UAV.Camera 3.Transparency,UAV.On-board navigation system 3.Navigation algorithm accuracy
45.0000,0.0265,0.0136,0.0008,0.0010,13.5123,2.0990,0.3002,7.2745,8.8781,0.0301,0.1126,0.0312,0.1126,2.3812,17.7371,-18.2835,94.6008,0.2865,0.0016,0.2630,94.6024,0.5914,100.0000,100.0000,0.0221,0.0106,0.2303,1.4825,1.0000,0.9924
45.0000,0.0195,0.0113,0.0009,0.0007,16.4362,3.5279,0.1961,0.1239,8.5258,0.0250,0.1370,0.0245,0.1370,1.9343,1.4576,-33.9810,113.3219,0.3235,0.0018,0.3140,113.3237,0.6699,100.0000,100.0000,0.0361,0.0159,0.2621,0.9611,1.0000,0.9860
45.0000,0.0259,0.0149,0.0010,0.0010,10.1809,4.1519,0.2800,17.3494,9.4430,0.0301,0.1026,0.0203,0.1026,1.0180,24.6621,-2.5054,86.6374,0.2557,0.0012,0.2141,86.6385,0.5125,82.6506,82.6506,0.0507,0.0150,0.1484,0.6628,1.0000,0.9850
45.0000,0.0175,0.0125,0.0011,0.0006,10.0776,0.5507,0.0373,1.1990,8.3116,0.0271,0.0840,0.0306,0.0840,2.9132,38.0440,6.9430,71.2481,0.2256,0.0013,0.2079,71.2493,0.4653,100.0000,100.0000,0.0066,0.0094,0.1919,0.9815,1.0000,0.9944
45.0000,0.0321,0.0112,0.0006,0.0007,12.7078,3.4836,0.0938,17.2740,8.0116,0.0265,0.1280,0.0176,0.1280,2.8679,7.4936,-25.6054,106.3808,0.3001,0.0016,0.2833,106.3824,0.6280,82.7260,82.7260,0.0431,0.0159,0.2243,0.6766,1.0000,0.9956
45.0000,0.0182,0.0142,0.0006,0.0006,13.1446,1.9884,0.7117,14.2415,8.7915,0.0284,0.1795,0.0327,0.1795,1.2730,-28.5558,-42.1407,147.8377,0.4200,0.0015,0.2570,147.8392,0.7107,100.0000,100.0000,0.0204,0.0125,0.2240,0.6171,0.9700,0.9972
45.0000,0.0198,0.0103,0.0006,0.0010,10.3520,1.8259,0.8877,4.2017,9.6657,0.0173,0.0972,0.0235,0.0972,1.4261,30.1411,5.8737,80.3366,0.2352,0.0012,0.2038,80.3378,0.4706,100.0000,100.0000,0.0189,0.0126,0.1723,0.7182,0.9700,0.9911
45.0000,0.0219,0.0096,0.0008,0.0008,15.3603,3.1356,0.5062,14.7526,9.1266,0.0253,0.1502,0.0320,0.1502,1.5531,-7.7571,-36.6596,123.9189,0.3576,0.0017,0.2926,123.9206,0.6833,100.0000,100.0000,0.0320,0.0153,0.2454,0.8188,1.0000,0.9976
45.0000,0.0199,0.0150,0.0009,0.0010,9.0966,2.8500,0.4683,11.4286,9.9995,0.0313,0.0758,0.0298,0.0758,2.9662,43.1832,16.0039,65.3384,0.2127,0.0009,0.1704,65.3393,0.4200,100.0000,100.0000,0.0297,0.0141,0.1266,1.2852,1.0000,0.9885
45.0000,0.0194,0.0133,0.0007,0.0010,8.0532,5.2682,0.3743,6.8108,9.1756,0.0321,0.0671,0.0262,0.0671,1.1301,49.1292,30.4179,58.5009,0.1925,0.0006,0.1211,58.5014,0.3479,100.0000,100.0000,0.0532,0.0115,0.0563,0.7167,1.0000,0.9934
45.0000,0.0329,0.0127,0.0006,0.0009,16.2364,2.8257,0.1218,10.1027,9.5386,0.0326,0.1353,0.0265,0.1353,2.2665,1.6189,-38.4845,113.1364,0.3297,0.0019,0.3155,113.1382,0.6924,100.0000,100.0000,0.0293,0.0146,0.2716,1.4107,1.0000,0.9884
45.0000,0.0174,0.0139,0.0009,0.0007,10.3996,5.7036,0.1355,10.0612,9.2108,0.0229,0.0867,0.0287,0.0867,1.9881,36.7250,15.6034,72.7655,0.2249,0.0008,0.1641,72.7663,0.4220,100.0000,100.0000,0.0578,0.0115,0.0948,0.9061,1.0000,0.9941
45.0000,0.0255,0.0135,0.0006,0.0009,14.7417,2.4041,0.4312,16.8552,9.7782,0.0207,0.1478,0.0217,0.1478,2.1710,-5.4865,-43.9654,121.3074,0.3379,0.0021,0.3416,121.3094,0.7198,83.1448,83.1448,0.0297,0.0112,0.3007,0.7334,1.0000,0.9879
45.0000,0.0285,0.0086,0.0007,0.0006,16.0558,2.1868,0.4724,2.3184,9.3234,0.0267,0.1338,0.0221,0.1338,1.3713,3.4363,-34.3332,111.0463,0.3165,0.0019,0.3168,111.0482,0.6717,100.0000,100.0000,0.0226,0.0130,0.2812,1.3388,1.0000,0.9873
45.0000,0.0198,0.0161,0.0008,0.0007,15.6802,5.6750,0.0540,6.4705,8.0142,0.0225,0.1307,0.0211,0.1307,1.0713,6.1686,-22.8326,107.9046,0.3049,0.0015,0.2719,107.9061,0.6142,100.0000,100.0000,0.0574,0.0113,0.2032,1.2270,1.0000,0.9861
45.0000,0.0221,0.0140,0.0009,0.0006,10.9702,1.6062,0.0927,2.9397,9.2960,0.0317,0.0914,0.0240,0.0914,1.3087,32.2644,1.3232,77.8947,0.2386,0.0013,0.2172,77.8960,0.4934,100.0000,100.0000,0.0168,0.0122,0.1882,1.2417,1.0000,0.9964
45.0000,0.0209,0.0104,0.0006,0.0008,15.6978,0.0879,0.7505,3.5621,9.3185,0.0323,0.1743,0.0205,0.1743,2.1964,-25.4766,-52.3251,144.2961,0.4015,0.0021,0.3274,144.2981,0.7616,100.0000,100.0000,0.0019,0.0100,0.3155,1.4335,0.9700,0.9903
45.0000,0.0241,0.0090,0.0007,0.0010,13.1549,4.0110,0.2994,11.7908,9.1977,0.0297,0.1096,0.0178,0.1096,1.1771,19.8658,-6.8443,92.1530,0.2668,0.0014,0.2326,92.1544,0.5342,100.0000,100.0000,0.0406,0.0086,0.1833,0.6811,1.0000,0.9991
45.0000,0.0275,0.0151,0.0008,0.0009,16.8563,0.5559,0.0117,7.1202,8.5937,0.0300,0.1405,0.0201,0.1405,2.4166,-1.6292,-43.8679,116.8714,0.3310,0.0022,0.3442,116.8736,0.7193,100.0000,100.0000,0.0065,0.0107,0.3270,0.8087,1.0000,0.9978
45.0000,0.0327,0.0111,0.0006,0.0007,15.6786,4.9390,0.3499,9.7445,8.7029,0.0196,0.1307,0.0273,0.1307,2.0135,6.5455,-27.1463,107.4711,0.3082,0.0016,0.2824,107.4727,0.6357,100.0000,100.0000,0.0502,0.0139,0.2183,1.0653,1.0000,0.9850
45.0000,0.0198,0.0084,0.0006,0.0011,16.8957,5.1098,0.5140,9.2311,8.9007,0.0252,0.1408,0.0288,0.1408,2.9800,-1.2365,-34.2815,116.4202,0.3356,0.0018,0.3059,116.4220,0.6714,100.0000,100.0000,0.0521,0.0149,0.2390,0.6660,1.0000,0.9874
45.0000,0.0276,0.0123,0.0010,0.0009,13.2830,3.0808,0.9201,8.8965,8.3419,0.0255,0.1203,0.0284,0.1203,1.2469,12.9893,-22.1469,100.0607,0.2945,0.0016,0.2745,100.0623,0.6107,92.0137,92.0137,0.0340,0.0145,0.2260,0.6006,0.9500,0.9823
45.0000,0.0271,0.0113,0.0006,0.0009,8.7122,4.0073,0.8754,12.2232,8.4494,0.0264,0.0829,0.0296,0.0829,2.5525,38.8561,18.1219,70.3147,0.2219,0.0008,0.1476,70.3155,0.4094,100.0000,100.0000,0.0410,0.0110,0.0957,0.5333,0.9700,0.9862
45.0000,0.0263,0.0158,0.0006,0.0006,14.2017,5.1134,0.3774,0.4413,9.9955,0.0310,0.1183,0.0266,0.1183,1.6643,13.6280,-16.5765,99.3264,0.2943,0.0014,0.2452,99.3277,0.5829,100.0000,100.0000,0.0518,0.0102,0.1833,0.6661,1.0000,0.9931
45.0000,0.0211,0.0135,0.0008,0.0008,12.8826,3.0703,0.1177,8.8977,9.4899,0.0245,0.1074,0.0298,0.1074,2.4418,22.1255,-9.1441,89.5543,0.2690,0.0014,0.2405,89.5557,0.5457,100.0000,100.0000,0.0317,0.0091,0.1997,1.0975,1.0000,0.9837
45.0000,0.0197,0.0111,0.0009,0.0007,12.8628,5.3730,0.4114,7.0484,9.0813,0.0319,0.1072,0.0309,0.1072,1.7338,21.2658,-5.5041,90.5431,0.2773,0.0012,0.2179,90.5443,0.5275,100.0000,100.0000,0.0546,0.0130,0.1504,1.2932,1.0000,0.9981
45.0000,0.0281,0.0089,0.0009,0.0011,13.8751,2.2033,0.1191,10.7673,9.5369,0.0238,0.1156,0.0206,0.1156,1.7288,16.4634,-16.8895,96.0654,0.2756,0.0016,0.2699,96.0671,0.5844,100.0000,100.0000,0.0229,0.0099,0.2371,1.3689,1.0000,0.9853
45.0000,0.0223,0.0107,0.0010,0.0007,13.7873,0.0176,0.4928,15.9235,8.4087,0.0253,0.1367,0.0185,0.1367,2.5939,1.6357,-39.4129,113.1168,0.3171,0.0021,0.3454,113.1189,0.6971,84.0765,84.0765,0.0011,0.0152,0.3291,0.5756,1.0000,0.9962
45.0000,0.0193,0.0169,0.0007,0.0010,11.9959,1.1970,0.7016,6.7308,9.0516,0.0223,0.1425,0.0253,0.1425,1.9667,-2.0281,-22.6073,117.3309,0.3326,0.0015,0.2425,117.3324,0.6130,100.0000,100.0000,0.0128,0.0133,0.2164,1.0468,0.9700,0.9991
45.0000,0.0312,0.0097,0.0008,0.0007,13.7494,3.0073,0.1054,16.1050,8.6892,0.0181,0.1366,0.0321,0.1366,1.0001,2.6239,-34.6209,111.9807,0.3234,0.0018,0.3073,111.9825,0.6731,83.8950,83.8950,0.0365,0.0142,0.2566,1.3983,1.0000,0.9991
45.0000,0.0225,0.0149,0.0009,0.0008,15.5521,0.8283,0.8257,12.1993,9.0304,0.0216,0.1570,0.0196,0.1570,2.3527,-12.0105,-42.1387,128.8102,0.3551,0.0020,0.3165,128.8121,0.7107,100.0000,100.0000,0.0093,0.0091,0.2981,1.0946,0.9700,0.9887
45.0000,0.0174,0.0114,0.0007,0.0009,13.9755,4.0309,0.3147,17.1805,8.4674,0.0287,0.1406,0.0324,0.1406,2.9449,-1.5706,-35.5556,116.8044,0.3423,0.0018,0.3051,116.8061,0.6778,82.8195,82.8195,0.0499,0.0143,0.2408,1.4882,1.0000,0.9983
45.0000,0.0175,0.0168,0.0007,0.0007,13.4589,1.4122,0.4088,5.1764,9.4970,0.0252,0.1122,0.0217,0.1122,2.0227,18.6928,-15.0046,93.5017,0.2712,0.0016,0.2682,93.5033,0.5750,100.0000,100.0000,0.0150,0.0090,0.2442,1.2487,1.0000,0.9877
45.0000,0.0299,0.0150,0.0007,0.0006,11.1359,3.3017,0.9401,8.0046,8.8118,0.0240,0.0987,0.0292,0.0987,2.3877,28.1945,-2.6921,82.5751,0.2506,0.0012,0.2165,82.5763,0.5135,94.0120,94.0120,0.0362,0.0101,0.1702,1.4212,0.9500,0.9807
45.0000,0.0227,0.0166,0.0009,0.0010,15.9863,5.9330,0.2529,0.4598,8.2310,0.0272,0.1332,0.0249,0.1332,2.0229,3.7773,-26.8146,110.6546,0.3185,0.0016,0.2744,110.6562,0.6341,100.0000,100.0000,0.0602,0.0107,0.2035,1.1006,1.0000,0.9893
45.0000,0.0212,0.0147,0.0006,0.0011,11.1740,0.6656,0.9442,14.3707,8.7042,0.0254,0.1152,0.0298,0.1152,2.1425,16.5711,-14.4322,95.9418,0.2855,0.0015,0.2491,95.9433,0.5722,94.4244,94.4244,0.0079,0.0141,0.2270,0.9648,0.9500,0.9814
45.0000,0.0258,0.0146,0.0006,0.0007,11.2734,5.9791,0.4228,16.2364,9.2254,0.0180,0.1122,0.0297,0.1122,2.2014,19.6345,-6.0972,92.4192,0.2720,0.0011,0.2168,92.4203,0.5305,83.7636,83.7636,0.0722,0.0155,0.1291,0.7263,1.0000,0.9809
45.0000,0.0247,0.0110,0.0006,0.0009,12.6607,2.8943,0.0586,15.3423,8.6543,0.0208,0.1246,0.0207,0.1246,2.2534,10.5857,-20.7731,102.8249,0.2908,0.0016,0.2759,102.8265,0.6039,84.6577,84.6577,0.0352,0.0084,0.2323,1.4344,1.0000,0.9944
45.0000,0.0273,0.0143,0.0008,0.0007,8.0231,1.3301,0.5907,12.5958,8.3476,0.0207,0.0669,0.0181,0.0669,1.8300,50.7871,23.8907,56.5939,0.1725,0.0009,0.1650,56.5949,0.3805,100.0000,100.0000,0.0140,0.0147,0.1363,0.8307,1.0000,0.9838
45.0000,0.0264,0.0131,0.0008,0.0011,9.6119,1.4283,0.6527,1.2455,9.8022,0.0198,0.0801,0.0205,0.0801,2.6763,41.6915,12.3726,67.0536,0.2005,0.0011,0.1963,67.0548,0.4381,100.0000,100.0000,0.0152,0.0142,0.1668,0.6555,1.0000,0.9824
45.0000,0.0293,0.0150,0.0009,0.0011,9.6358,3.3035,0.5391,14.5865,8.9567,0.0239,0.0940,0.0179,0.0940,1.2839,31.4829,9.3911,78.7937,0.2298,0.0010,0.1770,78.7946,0.4530,100.0000,100.0000,0.0338,0.0156,0.1276,1.4628,1.0000,0.9948
45.0000,0.0312,0.0087,0.0011,0.0010,10.3313,0.6743,0.3078,17.5090,9.5681,0.0183,0.1044,0.0246,0.1044,2.5021,25.0108,-10.4991,86.2360,0.2516,0.0016,0.2590,86.2375,0.5525,82.4910,82.4910,0.0090,0.0122,0.2377,0.5585,1.0000,0.9858
45.0000,0.0194,0.0147,0.0006,0.0008,13.3015,4.0812,0.3318,15.5404,8.2420,0.0237,0.1312,0.0180,0.1312,2.0968,5.6027,-25.1124,108.5553,0.3042,0.0016,0.2858,108.5569,0.6256,84.4596,84.4596,0.0493,0.0148,0.2217,1.4893,1.0000,0.9858
45.0000,0.0246,0.0166,0.0010,0.0006,13.3055,4.6199,0.9678,10.7027,9.8556,0.0209,0.1146,0.0283,0.1146,1.7680,17.5696,-12.3217,94.7936,0.2784,0.0014,0.2404,94.7949,0.5616,96.7760,96.7760,0.0487,0.0097,0.1821,1.4261,0.9500,0.9869
45.0000,0.0288,0.0117,0.0007,0.0011,14.9234,0.1190,0.0384,6.6202,9.7018,0.0244,0.1244,0.0323,0.1244,1.6844,10.3045,-31.8891,103.1479,0.3054,0.0019,0.3118,103.1498,0.6594,100.0000,100.0000,0.0019,0.0129,0.2970,0.8609,1.0000,0.9978
45.0000,0.0266,0.0126,0.0006,0.0010,14.9731,1.8022,0.2679,9.5618,8.7631,0.0251,0.1248,0.0228,0.1248,2.7730,9.9295,-27.6805,103.5793,0.2974,0.0018,0.3001,103.5811,0.6384,100.0000,100.0000,0.0190,0.0128,0.2683,0.7355,1.0000,0.9826
45.0000,0.0234,0.0127,0.0006,0.0011,12.5199,4.4283,0.1777,12.4978,9.3547,0.0291,0.1043,0.0323,0.1043,1.9519,23.6276,-5.8415,87.8270,0.2701,0.0012,0.2214,87.8283,0.5292,100.0000,100.0000,0.0451,0.0115,0.1648,0.9220,1.0000,0.9833
45.0000,0.0184,0.0135,0.0007,0.0009,12.0006,4.2435,0.1399,6.5138,8.7356,0.0214,0.1000,0.0297,0.1000,1.1452,27.6441,0.4122,83.2081,0.2510,0.0012,0.2134,83.2093,0.4979,100.0000,100.0000,0.0431,0.0142,0.1561,1.3919,1.0000,0.9956
45.0000,0.0215,0.0134,0.0008,0.0009,10.0902,2.7377,0.8694,15.3164,9.3164,0.0223,0.1142,0.0297,0.1142,2.8165,17.6325,-6.9894,94.7213,0.2805,0.0013,0.2179,94.7226,0.5349,84.6836,84.6836,0.0335,0.0104,0.1740,1.4931,0.9700,0.9998
45.0000,0.0229,0.0099,0.0010,0.0007,9.7271,4.9474,0.8844,7.4811,8.8851,0.0262,0.0917,0.0229,0.0917,1.2998,32.8238,15.4586,77.2518,0.2324,0.0008,0.1559,77.2527,0.4227,100.0000,100.0000,0.0501,0.0096,0.0962,0.7815,0.9700,0.9963
45.0000,0.0325,0.0086,0.0011,0.0007,14.1190,2.1374,0.6241,10.6524,8.5921,0.0257,0.1177,0.0310,0.1177,1.7897,14.7935,-22.6621,97.9858,0.2920,0.0017,0.2785,97.9875,0.6133,100.0000,100.0000,0.0220,0.0127,0.2437,0.5744,1.0000,0.9840
45.0000,0.0231,0.0119,0.0006,0.0006,16.6025,1.9376,0.0256,16.4750,9.7881,0.0288,0.1656,0.0328,0.1656,2.7240,-18.9877,-63.9781,136.8335,0.3928,0.0024,0.3909,136.8359,0.8199,83.5250,83.5250,0.0244,0.0125,0.3541,1.4500,1.0000,0.9925
45.0000,0.0192,0.0090,0.0007,0.0007,9.5680,4.3236,0.5985,0.0822,8.1152,0.0226,0.0797,0.0236,0.0797,1.5517,41.5862,20.4559,67.1751,0.2057,0.0009,0.1624,67.1759,0.3977,100.0000,100.0000,0.0441,0.0115,0.1068,1.3841,1.0000,0.9842
45.0000,0.0252,0.0092,0.0008,0.0009,10.6496,0.0359,0.6957,5.8923,8.1536,0.0326,0.0887,0.0295,0.0887,1.2607,34.0101,-0.0738,75.8870,0.2396,0.0014,0.2246,75.8884,0.5004,100.0000,100.0000,0.0009,0.0094,0.2143,0.6528,1.0000,0.9919
45.0000,0.0230,0.0090,0.0011,0.0008,12.5993,3.6520,0.3068,4.6453,8.9613,0.0182,0.1050,0.0186,0.1050,2.7637,24.5918,-2.4442,86.7181,0.2467,0.0013,0.2316,86.7194,0.5122,100.0000,100.0000,0.0376,0.0113,0.1827,1.1582,1.0000,0.9804
45.0000,0.0255,0.0100,0.0011,0.0009,12.3709,3.9266,0.4485,13.3740,9.2623,0.0224,0.1190,0.0210,0.1190,2.5163,14.2910,-8.7658,98.5641,0.2814,0.0013,0.2249,98.5654,0.5438,100.0000,100.0000,0.0404,0.0153,0.1692,1.4543,1.0000,0.9996
45.0000,0.0250,0.0120,0.0006,0.0008,13.4972,3.2286,0.2622,3.4102,8.4964,0.0274,0.1125,0.0285,0.1125,1.0051,18.1773,-14.9710,94.0946,0.2809,0.0015,0.2554,94.0961,0.5749,100.0000,100.0000,0.0328,0.0141,0.2084,1.0188,1.0000,0.9864
45.0000,0.0248,0.0159,0.0009,0.0009,15.7219,4.2723,0.0292,8.6944,8.6467,0.0235,0.1310,0.0265,0.1310,1.1725,5.7972,-28.0177,108.3315,0.3120,0.0017,0.2856,108.3332,0.6401,100.0000,100.0000,0.0434,0.0102,0.2320,1.2773,1.0000,0.9879
45.0000,0.0232,0.0090,0.0009,0.0007,12.5228,3.6920,0.8454,13.4135,8.1731,0.0276,0.1426,0.0258,0.1426,2.9948,-2.7768,-19.9976,118.1920,0.3385,0.0013,0.2276,118.1933,0.6000,100.0000,100.0000,0.0381,0.0118,0.1777,1.0902,0.9700,0.9952
45.0000,0.0308,0.0135,0.0008,0.0009,10.1448,0.3585,0.0914,0.2466,9.9808,0.0192,0.0845,0.0319,0.0845,2.5367,38.6802,3.9531,70.5164,0.2202,0.0013,0.2140,70.5177,0.4802,100.0000,100.0000,0.0045,0.0105,0.1990,0.7050,1.0000,0.9847
45.0000,0.0283,0.0145,0.0010,0.0011,10.3073,3.3263,0.1426,8.3187,8.4327,0.0195,0.0859,0.0207,0.0859,1.3846,37.7092,11.1452,71.6333,0.2119,0.0011,0.1874,71.6344,0.4443,100.0000,100.0000,0.0340,0.0108,0.1425,1.4439,1.0000,0.9811
45.0000,0.0237,0.0167,0.0009,0.0010,8.5438,3.9913,0.3918,1.3328,8.1537,0.0266,0.0712,0.0180,0.0712,1.5560,47.0006,25.4234,60.9486,0.1870,0.0008,0.1436,60.9494,0.3729,100.0000,100.0000,0.0407,0.0105,0.0924,1.1812,1.0000,0.9884
45.0000,0.0323,0.0139,0.0008,0.0007,10.0558,4.9876,0.3006,9.5910,9.3141,0.0325,0.0838,0.0290,0.0838,2.1465,37.4718,11.1705,71.9065,0.2290,0.0009,0.1675,71.9074,0.4441,100.0000,100.0000,0.0507,0.0146,0.1022,0.9256,1.0000,0.9946
45.0000,0.0202,0.0168,0.0007,0.0006,8.0634,4.0930,0.9373,9.4110,9.8104,0.0187,0.0717,0.0282,0.0717,2.8749,47.6871,25.1960,60.1591,0.1903,0.0007,0.1454,60.1599,0.3740,93.7283,93.7283,0.0448,0.0152,0.0855,0.9165,0.9500,0.9940
45.0000,0.0236,0.0148,0.0006,0.0010,9.3340,4.9908,0.6034,0.1055,8.0313,0.0189,0.0778,0.0253,0.0778,2.5813,43.4209,21.8745,65.0651,0.1998,0.0008,0.1509,65.0659,0.3906,100.0000,100.0000,0.0510,0.0111,0.0889,1.2188,1.0000,0.9803
45.0000,0.0310,0.0103,0.0007,0.0008,9.6759,2.9892,0.6038,7.6932,9.7771,0.0201,0.0806,0.0256,0.0806,1.7115,41.2834,13.4860,67.5231,0.2070,0.0010,0.1828,67.5241,0.4326,100.0000,100.0000,0.0308,0.0158,0.1362,1.5000,1.0000,0.9836
45.0000,0.0214,0.0134,0.0010,0.0008,9.6845,0.7025,0.4544,2.6956,9.0032,0.0208,0.0807,0.0308,0.0807,2.4261,41.1383,10.0492,67.6897,0.2130,0.0012,0.2002,67.6909,0.4498,100.0000,100.0000,0.0079,0.0096,0.1826,0.8862,1.0000,0.9852
45.0000,0.0194,0.0086,0.0006,0.0009,14.6736,4.0101,0.2046,16.7281,9.4803,0.0225,0.1468,0.0312,0.1468,1.4285,-5.0948,-39.1149,120.8571,0.3474,0.0019,0.3187,120.8590,0.6956,83.2719,83.2719,0.0489,0.0106,0.2592,1.2871,1.0000,0.9892
45.0000,0.0216,0.0123,0.0010,0.0008,14.2904,4.8850,0.4485,6.9497,8.1490,0.0322,0.1191,0.0192,0.1191,1.5518,12.9578,-15.3794,100.0972,0.2895,0.0014,0.2516,100.0986,0.5769,100.0000,100.0000,0.0494,0.0109,0.1913,0.5888,1.0000,0.9846
45.0000,0.0197,0.0134,0.0008,0.0009,13.0021,4.4014,0.0132,4.7651,9.1783,0.0256,0.1084,0.0247,0.1084,1.9924,21.2820,-6.6539,90.5244,0.2670,0.0013,0.2314,90.5257,0.5333,100.0000,100.0000,0.0448,0.0120,0.1746,0.7793,1.0000,0.9865
45.0000,0.0302,0.0146,0.0007,0.0008,8.4783,5.7791,0.9342,13.8032,9.1975,0.0233,0.0877,0.0186,0.0877,2.9189,35.9285,21.0217,73.6816,0.2174,0.0006,0.1313,73.6822,0.3949,93.4235,93.4235,0.0630,0.0097,0.0585,1.1754,0.9500,0.9924
45.0000,0.0202,0.0125,0.0006,0.0006,14.9568,4.2270,0.6231,5.4223,8.2166,0.0315,0.1246,0.0227,0.1246,1.0614,9.1857,-21.6474,104.4349,0.3035,0.0016,0.2708,104.4364,0.6082,100.0000,100.0000,0.0428,0.0103,0.2177,0.7286,1.0000,0.9869
45.0000,0.0329,0.0148,0.0006,0.0006,9.0153,2.0614,0.8155,2.3338,8.2680,0.0296,0.0921,0.0310,0.0921,2.3628,32.0522,5.6926,78.1390,0.2448,0.0010,0.1778,78.1400,0.4715,100.0000,100.0000,0.0216,0.0150,0.1413,1.0744,0.9700,0.9863
45.0000,0.0193,0.0108,0.0009,0.0006,10.6089,4.9152,0.3877,2.3362,9.9977,0.0319,0.0884,0.0219,0.0884,2.4501,34.3322,12.5276,75.5171,0.2307,0.0009,0.1752,75.5180,0.4374,100.0000,100.0000,0.0502,0.0102,0.1148,1.2632,1.0000,0.9947
45.0000,0.0230,0.0123,0.0006,0.0009,15.9862,3.9280,0.7379,10.3147,9.0047,0.0179,0.1805,0.0271,0.1805,1.4433,-27.9342,-48.5402,147.1226,0.4061,0.0017,0.2998,147.1243,0.7427,100.0000,100.0000,0.0400,0.0159,0.2439,1.0893,0.9700,0.9898
45.0000,0.0236,0.0150,0.0011,0.0007,8.6670,5.2429,0.7651,11.6333,9.5242,0.0195,0.0944,0.0268,0.0944,1.1552,31.7868,17.3608,78.4445,0.2351,0.0007,0.1377,78.4452,0.4132,100.0000,100.0000,0.0530,0.0154,0.0693,0.7110,0.9700,0.9917
45.0000,0.0255,0.0132,0.0007,0.0007,13.9918,5.0211,0.3806,2.1368,9.4995,0.0277,0.1166,0.0292,0.1166,1.0152,15.2774,-15.3936,97.4296,0.2900,0.0014,0.2469,97.4310,0.5770,100.0000,100.0000,0.0507,0.0133,0.1829,0.7257,1.0000,0.9820
45.0000,0.0183,0.0147,0.0007,0.0009,9.5238,3.1441,0.8077,17.0264,9.5631,0.0189,0.1184,0.0286,0.1184,2.1490,15.1501,-5.5327,97.5762,0.2844,0.0012,0.2087,97.5774,0.5277,82.9736,82.9736,0.0388,0.0138,0.1561,1.1256,0.9700,0.9867
45.0000,0.0197,0.0152,0.0008,0.0007,9.5340,0.2862,0.9636,10.7689,8.4840,0.0301,0.0824,0.0314,0.0824,1.8369,38.7203,5.9417,70.4703,0.2263,0.0013,0.2075,70.4716,0.4703,96.3640,96.3640,0.0038,0.0091,0.1947,0.9600,0.9500,0.9872
45.0000,0.0201,0.0168,0.0008,0.0010,16.4506,5.9725,0.9834,8.6331,9.2462,0.0295,0.1394,0.0307,0.1394,2.6653,-0.8311,-34.3667,115.9541,0.3391,0.0017,0.2940,115.9558,0.6718,98.3373,98.3373,0.0617,0.0149,0.2175,0.5447,0.9500,0.9808
45.0000,0.0313,0.0089,0.0011,0.0008,13.6686,1.3384,0.6410,4.5625,9.6714,0.0317,0.1139,0.0240,0.1139,2.8582,16.6311,-20.1976,95.8726,0.2835,0.0017,0.2753,95.8742,0.6010,100.0000,100.0000,0.0143,0.0116,0.2494,0.5526,1.0000,0.9898
45.0000,0.0223,0.0124,0.0011,0.0006,12.2191,2.3392,0.0822,13.9583,9.5174,0.0262,0.1183,0.0230,0.1183,2.8098,14.2553,-11.6887,98.6051,0.2859,0.0014,0.2363,98.6064,0.5584,100.0000,100.0000,0.0245,0.0124,0.1994,1.3294,1.0000,0.9925
45.0000,0.0278,0.0159,0.0006,0.0011,8.3388,5.8858,0.5224,17.4362,9.4832,0.0192,0.0842,0.0177,0.0842,2.7410,38.9499,20.6498,70.2070,0.2052,0.0007,0.1462,70.2077,0.3968,82.5638,82.5638,0.0723,0.0140,0.0600,0.7251,1.0000,0.9948
45.0000,0.0203,0.0139,0.0010,0.0007,16.5189,2.8874,0.3116,10.3493,9.7673,0.0324,0.1377,0.0289,0.1377,2.8735,0.0086,-38.6199,114.9882,0.3366,0.0019,0.3206,114.9901,0.6931,100.0000,100.0000,0.0300,0.0132,0.2773,1.2628,1.0000,0.9838
45.0000,0.0216,0.0116,0.0010,0.0007,13.6262,4.2275,0.2393,13.8197,8.9986,0.0248,0.1318,0.0192,0.1318,1.5285,5.1049,-18.2364,109.1280,0.3075,0.0014,0.2487,109.1294,0.5912,100.0000,100.0000,0.0430,0.0137,0.1920,1.1292,1.0000,0.9802
45.0000,0.0238,0.0101,0.0007,0.0008,10.0674,3.2777,0.8710,3.2830,9.4518,0.0175,0.0963,0.0301,0.0963,1.7397,30.7059,8.4783,79.6872,0.2403,0.0010,0.1819,79.6882,0.4576,100.0000,100.0000,0.0337,0.0105,0.1378,1.4921,0.9700,0.9875
45.0000,0.0237,0.0161,0.0010,0.0008,15.4752,1.0007,0.2946,6.6517,9.0619,0.0223,0.1290,0.0292,0.1290,2.5477,7.3750,-34.4114,106.5167,0.3094,0.0020,0.3210,106.5187,0.6721,100.0000,100.0000,0.0111,0.0147,0.2952,1.3795,1.0000,0.9812
